,fluxes,reduced_costs,equ
PYDAMtex,0.0,-2.0,pydam_e --> pydam_p
PYDAMtpp,0.0,-2.0,pydam_p --> pydam_c
13PPDH2,0.0,268.52269144986207,3hppnl_c + h_c + nadph_c --> 13ppd_c + nadp_c
TARTt2_3pp,0.0,25.14026057922711,3.0 h_p + tartr__D_p --> 3.0 h_c + tartr__D_c
SUCTARTtpp,0.0,1.999999999999993,succ_c + tartr__D_p --> succ_p + tartr__D_c
APCS,0.0,-52.84192850671866,15dap_c + ametam_c --> 5mta_c + h_c + na15dap_c
CHTBSptspp,0.0,-2.0,chtbs_p + pep_c --> chtbs6p_c + pyr_c
CHTBStex,0.0,-2.0,chtbs_e --> chtbs_p
TRPtipp,0.0,10.380086859742278,trp__L_c --> trp__L_p
TYRtipp,0.0,10.380086859742391,tyr__L_c --> tyr__L_p
ThDPAT,0.0,-2.0,adp_c + h_c + thmpp_c --> athtp_c + pi_c
GHBDHx,0.0,83.66013061331864,h_c + nadh_c + sucsal_c --> ghb_c + nad_c
APPLDHr,0.0,659.7817895037504,aact_c + h_c + nadh_c --> appl_c + nad_c
SPMDt3pp,0.0,47.59257083942566,h_p + spmd_c --> h_c + spmd_p
PHEtipp,0.0,10.380086859742391,phe__L_c --> phe__L_p
G2PP,0.0,-31.64502722932717,glyc2p_c + h2o_c --> glyc_c + pi_c
MALt3pp,0.0,12.380086859742363,h_p + mal__L_c --> h_c + mal__L_p
CITt3pp,0.0,12.380086859742363,cit_c + h_p --> cit_p + h_c
DHNPA2r,0.0004125097409226064,-193.970324542073,dhnpt_c --> 6hmhpt_c + gcald_c
QUIN2tpp,0.0,2.0,quin_p --> quin_c
GLYC2Pabcpp,0.0,5.200396003903123,atp_c + glyc2p_p + h2o_c --> adp_c + glyc2p_c + h_c + pi_c
CRNDtex,0.0,-2.0,crn__D_e --> crn__D_p
SHGO,0.0,-24.224723189749085,S2hglut_c + o2_c --> akg_c + h2o2_c
NADHXD,0.0,64.74306355486007,adp_c + nadhx__S_c --> amp_c + h_c + nadh_c + pi_c
NADPHHR,0.0,253.10708293905,h2o_c + nadph_c --> nadphx__R_c
NADPHHS,0.0,198.867089345978,h2o_c + nadph_c --> nadphx__S_c
NADHHS,0.0,-6.957748140346666,h2o_c + nadh_c --> nadhx__S_c
NADHXE,0.0,134.47785054061885,nadhx__S_c --> nadhx__R_c
SELabcpp,0.0,410.8787602245956,atp_c + h2o_c + sel_p --> adp_c + h_c + pi_c + sel_c
PYK2,0.0,45.11031847691724,h_c + pep_c + udp_c --> pyr_c + utp_c
PYK3,0.0,11.892037531778556,gdp_c + h_c + pep_c --> gtp_c + pyr_c
PYK4,0.0,48.76565324071973,cdp_c + h_c + pep_c --> ctp_c + pyr_c
NADPHXD,0.0,-56.44793320131339,adp_c + nadphx__S_c --> amp_c + h_c + nadph_c + pi_c
NADHHR,0.0,164.51135750427738,h2o_c + nadh_c --> nadhx__R_c
NADPHXE,0.0,-29.12344221642161,nadphx__R_c --> nadphx__S_c
ALAtpp,0.0,6.380086859742377,ala__L_c --> ala__L_p
DHBSZ3FEabcpp,0.0,-2.0,atp_c + fe3dhbzs3_p + h2o_c --> adp_c + fe3dhbzs3_c + h_c + pi_c
FE3DHBZS3R,0.0,-31.12203868484994,2.0 fe3dhbzs3_c + nadph_c --> 2.0 23dhbzs3_c + 2.0 fe2_c + 3.0 h_c + nadp_c
DXYLONtpp,0.0,2.0,dxylnt_p --> dxylnt_c
DXYLTD,0.0,32.57549157808052,dxylnt_c --> 2ddara_c + h2o_c
2DDARAA,0.0,87.2509236913172,2ddara_c --> gcald_c + pyr_c
2DGLCptspp,0.0,-2.0,2dglc_p + pep_c --> 2doxg6p_c + pyr_c
GNP,0.0,22.381347500116295,6pgc_c + h2o_c --> glcn_c + pi_c
ALLTAMH2,0.0,-6.51962694925821,alltt_c + h2o_c + 2.0 h_c --> co2_c + nh4_c + urdgci_c
UGCIAMH,0.0,-3.2010074306498524,h2o_c + urdgci_c --> nh4_c + urdglyc_c
METGLCUR,0.0,68.94347994509508,h2o_c + metglcur_c --> glcur_c + meoh_c
ACOAD1fr,0.21943791718910496,-12.920325527702516,b2coa_c + fadh2_c --> btcoa_c + fad_c
23DOGULNt4pp,0.0,-2.0,23doguln_p + na1_p --> 23doguln_c + na1_c
FE3DCITexs,0.0,8.461049737351004,2.0 cit_e + fe3_e --> fe3dcit_e
FEENTERES,0.0,-23.75425532290987,feenter_c + h2o_c --> fe3dhbzs3_c
FEENTERR4,0.0,-3.390221830100277,2.0 feenter_c + nadph_c --> 2.0 enter_c + 2.0 fe2_c + h_c + nadp_c
DXYLONtex,0.0,2.0,dxylnt_e --> dxylnt_p
PSURItex,0.0,2.0,psuri_e --> psuri_p
ALR2x,0.0,-12.599671456996248,h_c + mthgxl_c + nadh_c --> acetol_c + nad_c
OMPHHXy,0.0,-32.18056249129586,2omph_c + h_c + nadph_c + o2_c --> 2ombzl_c + h2o_c + nadp_c
CHLt3pp,0.0,18.76017371948474,chol_c + h_p --> chol_p + h_c
GLYBt3pp,0.0,-2.0,glyb_c + h_p --> glyb_p + h_c
AI2tpp,0.0,-2.0,mththf_c --> mththf_p
Ftpp,0.0,-2.0,f_c --> f_p
SQVOSI,0.0,-59.702865344228314,sq_c --> sf_c
6D6SPA,0.0,-10.743547564386859,sfp_c --> dhap_c + sla_c
DHPStr,0.0,260.47625443785455,dhps_c --> dhps_p
SQtr,0.0,-2.0,sq_p --> sq_c
DHPStex,0.0,2.0,dhps_e --> dhps_p
FMNtex,0.0,2.0,fmn_p --> fmn_e
EX_dxylnt_e,0.00027500649394842855,-2.0,dxylnt_e --> 
AI2K,0.0,-64.41779223978864,atp_c + dhptd_c --> adp_c + dhptdp_c + h_c
CLBtex,0.0,2.0,cellb_e --> cellb_p
ACOXT,0.0,-57.89875862603648,accoa_c + oxa_c --> ac_c + oxalcoa_c
EX_mththf_e,0.0,2.0,mththf_e --> 
2HESR,0.0,-21.466487453998525,dtgcl_c + 2.0 gthrd_c --> gthox_c + 2.0 mercpeth_c
CHOLID,0.0,-58.14749872552482,cholate_c + nad_c --> dhcholn_c + h_c + nadh_c
CHOLATEtpp,0.0,-2.0,cholate_c + h_p --> cholate_p + h_c
4ABZGLUH,0.0,-227.39362428116686,4abzglu_c + h2o_c --> 4abz_c + glu__L_c
4ABZGLUtr,0.0,-2.0,4abzglu_p + h_p --> 4abzglu_c + h_c
PHDA,0.0,-70.72024843782178,5phdt_c + h2o_c --> 5phua_c
TEO2M,0.0,-17.897289323373116,amet_c + teo2_c --> ahcys_c + mteo2_c
PACOAT,0.0,-70.86849434007308,h2o_c + phaccoa_c --> coa_c + h_c + pac_c
CYSItpp,0.0,-2.0,cysi__L_c --> cysi__L_p
DHPTDNR,0.0,-26.97797125350143,dhptdn_c + 3.0 h_c + nadph_c --> nadp_c + thptdn_c
DHPTDNRN,0.0,-22.009257157277588,dhptdn_c + 3.0 h_c + nadh_c --> nad_c + thptdn_c
PCNO,0.0,-38.294227333331946,nadp_c + ppcoa_c --> h_c + nadph_c + prpncoa_c
HPACOAT,0.0,-33.71134432210238,34dphacoa_c + h2o_c --> 34dhpha_c + coa_c + h_c
PUACGAMtr,0.0,-2.0,puacgam_c --> puacgam_p
DC6PDA,0.0,-14.042727457622593,chtbs6p_c + h2o_c --> ac_c + mchtbs6p_c
5DGLCNR,0.0,24.988480693719346,5dglcn_c + h_c + nadph_c --> glcn_c + nadp_c
PIt2rpp,0.5947823186132766,-2.0,h_p + pi_p --> h_c + pi_c
LEUt2rpp,0.0,-2.0,h_p + leu__L_p --> h_c + leu__L_c
LCTStpp,0.0,18.76017371948474,h_p + lcts_p --> h_c + lcts_c
ILEt3pp,0.0,18.760173719484555,h_p + ile__L_c --> h_c + ile__L_p
METt3pp,0.0,-2.0,h_p + met__L_c --> h_c + met__L_p
GSNt3pp,0.0,18.760173719484555,gsn_c + h_p --> gsn_p + h_c
CLtipp,0.0,3.190043429871185,cl_p --> cl_c
5DKGR,0.0,12.920144246181696,glcn_c + nad_c --> 5dglcn_c + h_c + nadh_c
PItpp,0.0,10.38008685974237,pi_c --> pi_p
LEUt3pp,0.0,18.760173719484783,h_p + leu__L_c --> h_c + leu__L_p
INSt3pp,0.0,18.760173719484555,h_p + ins_c --> h_c + ins_p
INDOLEt2rpp,0.0,-2.0,h_p + indole_p --> h_c + indole_c
ILEt2rpp,0.0,-2.0,h_p + ile__L_p --> h_c + ile__L_c
GLYtpp,0.0,-2.0,gly_c --> gly_p
PYK6,0.0,38.678015404100876,dtdp_c + h_c + pep_c --> dttp_c + pyr_c
FADt,0.0,-2.0,fad_c --> fad_p
FADtex,0.0,2.0,fad_p --> fad_e
AI2abcpp,0.0,39.21248397968334,atp_c + h2o_c + mththf_p --> adp_c + h_c + mththf_c + pi_c
PAI2I,0.0,759.4798846292422,dhptdp_c --> dhptdd_c
4HBZt3pp,0.0,-2.0,4hbz_c + h_p --> 4hbz_p + h_c
CURR,0.0,-83.36163475466492,cur_c + h_c + nadph_c --> dhcur_c + nadp_c
LKDRA,0.0,-128.8467914942171,lkdr_c --> lald__L_c + pyr_c
METNA,0.0,74.7974082219514,accoa_c + met__L_c --> acmet_c + coa_c + h_c
XYHDL,0.0,-34.60788343062477,h2o_c + iprimv_c --> glc__D_c + xyl__D_c
2DGLCtex,0.0,2.0,2dglc_e --> 2dglc_p
E4PP,0.0,-11.50741062044083,e4p_c + h2o_c --> erthrs_c + pi_c
PUACGAMS,0.0,-35.47161450542757,puacgam_c + udp_c --> uacgam_c
RU5PP,0.0,-27.46198981837834,h2o_c + ru5p__D_c --> pi_c + rbl__D_c
6D6SFK,0.0,-16.23304332369544,atp_c + sf_c --> adp_c + h_c + sfp_c
3SLAR,0.0,-43.78376794877397,h_c + nadh_c + sla_c --> dhps_c + nad_c
SQtex,0.0,-2.0,sq_e --> sq_p
EX_dhps_e,-0.0,-2.0,dhps_e --> 
MOX,0.0010026021505833197,-2.0,mal__L_c + o2_c --> h2o2_c + oaa_c
URATEtex,0.0,-2.0,urate_e --> urate_p
EX_cs1_e,-0.0,-2.0,cs1_e --> 
CBL1tonex,0.0,-2.0,cbl1_e + h_p --> cbl1_p + h_c
CBItonex,0.0,-2.0,cbi_e + h_p --> cbi_p + h_c
ARHGDx,0.0,493.46619982404746,nad_c + r2hglut_c --> akg_c + h_c + nadh_c
CPL,0.0,-8.173374674938124,prpmn_c --> ch4_c + prcp_c
EX_mepn_e,0.0,-2.0,mepn_e --> 
CH4t2pp,0.0,-2.0,ch4_c --> ch4_p
INOSTO,0.0,50.34235867969129,inost_c + o2_c --> glcur_c + h2o_c + h_c
HPYRP,0.0,-13.249754786449458,3php_c + h2o_c --> hpyr_c + pi_c
PSURIK,0.0,-21.285083356595123,atp_c + psuri_c --> adp_c + h_c + psd5p_c
Ftex,0.0,-2.0,f_p --> f_e
CYSItex,0.0,2.0,cysi__L_e --> cysi__L_p
SERtpp,0.0,6.380086859742363,ser__L_c --> ser__L_p
QUINDHyi,0.0,-57.45423666768458,nadp_c + quin_c --> 3dhq_c + 2.0 h_c + nadph_c
DHGLYH,0.0,224369.25145773313,dhgly_c + h2o_c + h_c --> glx_c + nh4_c
PNSPA,0.0,-16.08767032697415,gmplys_c + h2o_c --> gmp_c + nalme_c
4HTHRK,0.00013750324697417785,-30.069208910352614,4hthr_c + atp_c --> adp_c + h_c + phthr_c
EX_sq_e,-0.0,-2.0,sq_e --> 
URATEtpp,0.0,-2.0,h_p + urate_p --> h_c + urate_c
CS1tex,0.0,-2.0,cs1_e --> cs1_p
ADOCBLtonex,0.0,-2.0,adocbl_e + h_p --> adocbl_p + h_c
PETNT181pp,0.0,-11.818660721486594,lipa_p + pe181_p --> 12dgr181_p + enlipa_p
ARMEPNS,0.0,-13.356350216742612,atp_c + mepn_c --> ade_c + rpntp_c
RPNTPH,0.0,352.63564821980003,h2o_c + rpntp_c --> h_c + ppi_c + prpmn_c
PRCPD,0.0,-19.061072118740626,h2o_c + prcp_c --> h_c + r15bp_c
MEPNtex,0.0,-2.0,mepn_e --> mepn_p
UDPGPT,0.0,34.73388317701253,udcpp_c + udpg_c --> udcpgl_c + ump_c
MEPNabcpp,0.0,-2.0,atp_c + h2o_c + mepn_p --> adp_c + h_c + mepn_c + pi_c
OMMBLHXy,0.0,18.516350919082115,2ommbl_c + h_c + nadph_c + o2_c --> 2omhmbl_c + h2o_c + nadp_c
OPHHXy,0.0,48.29990473567212,2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c
PROD3,0.0,102.97380293618687,pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c
F1PP,0.0,-9.44244274220852,f1p_c + h2o_c --> fru_c + pi_c
ACP1p,0.0,-61.49445422407007,fmn_p + h2o_p --> pi_p + ribflv_p
EX_4abzglu_e,0.0,540.3427389260993,4abzglu_e --> 
3HPADHi,0.0,-16.867021070721645,3hppnl_c + h2o_c + nad_c --> 3hpp_c + 2.0 h_c + nadh_c
4ABZGLUtex,0.0,-2.0,4abzglu_e --> 4abzglu_p
2HPTCOAT,0.0,-15.728529811254703,2hptcoa_c + h2o_c --> 2hptcl_c + coa_c
EX_metglcur_e,0.0,2.0,metglcur_e --> 
MC6PH,0.0,-4.025712787607972,h2o_c + mchtbs6p_c --> acgam6p_c + gam_c
SLNTabcpp,0.0,-2.0,atp_c + h2o_c + slnt_p --> adp_c + h_c + pi_c + slnt_c
VALt2rpp,0.0,-2.0,h_p + val__L_p --> h_c + val__L_c
VALt3pp,0.0,18.760173719484783,h_p + val__L_c --> h_c + val__L_p
MN2tipp,0.0,2.0,mn2_c --> mn2_p
PSURItpp,0.0,-2.0,psuri_p --> psuri_c
CYSTA,0.0,1397.6618267091749,akg_c + cys__L_c --> glu__L_c + mercppyr_c
FE3DCITR5,0.0,-27.732535365857075,2.0 fe3dcit_c + nadph_c --> 4.0 cit_c + 2.0 fe2_c + h_c + nadp_c
4HTHRA,0.0,202.22171643523842,4hthr_c --> gcald_c + gly_c
GAPP,0.0,-0.8920194935571355,g3p_c + h2o_c --> glyald_c + pi_c
METGLCURt2pp,0.0,-2.0,h_p + metglcur_p --> h_c + metglcur_c
METGLCURtex,0.0,2.0,metglcur_e --> metglcur_p
FMNt,0.0,-2.0,fmn_c --> fmn_p
AI2tex,0.0,2.0,mththf_e --> mththf_p
PAI2T,0.0,-363.1031084786799,coa_c + dhptdd_c --> accoa_c + dhap_c
CUt2pp,0.0,-2.0,cu_c --> cu_p
DHCURR,0.0,-83.36103848464973,dhcur_c + h_c + nadph_c --> nadp_c + thcur_c
RHMND,0.0,599.3610741412544,rhmn_c --> h2o_c + lkdr_c
3HBZCT,0.0,-23.812680368529982,3hbzcoa_c + h2o_c --> 3hbz_c + coa_c
CXSAMS,0.0,-25.850111178020597,amet_c + pphn_c --> cxsam_c + h2o_c + phpyr_c
EX_2dglc_e,0.0,2.0,2dglc_e --> 
THRt2rpp,0.0,2.0,h_p + thr__L_p --> h_c + thr__L_c
SERt2rpp,0.0,2.0,h_p + ser__L_p --> h_c + ser__L_c
ACOAD1f,0.0,26.052395282699052,btcoa_c + fad_c --> b2coa_c + fadh2_c
AMPNTAT,0.0,-9.6808603641676,accoa_c + ampnt_c --> acampnt_c + coa_c
SQGH,0.0,-28.547874593267395,h2o_c + sqg_c --> glyc_c + sq_c
URAtpp,0.0,10.380086859742391,ura_c --> ura_p
ASPtpp,0.0,-2.0,asp__L_p --> asp__L_c
FUMt1pp,0.0,-2.0,fum_p --> fum_c
SUCCt1pp,0.0,-2.0,succ_p --> succ_c
QUINDH,0.0,-73.34562112588436,nad_c + quin_c --> 3dhq_c + 2.0 h_c + nadh_c
LCARSyi,0.0,-45.10239095093584,h_c + lald__L_c + nadph_c --> 12ppd__S_c + nadp_c
BIOMASS_Ec_iML1515_core_75p37M,0.6166064886734433,-1.9999999999663487,0.000223 10fthf_c + 2.6e-05 2fe2s_c + 0.000223 2ohph_c + 0.00026 4fe4s_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 2.5e-05 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 70.028756 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.019456 kdo2lipid4_e + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 7e-06 mobd_c + 0.013894 murein5px4p_p + 0.001831 nad_c + 0.000447 nadp_c + 0.013013 nh4_c + 0.000323 ni2_c + 0.063814 pe160_p + 0.075214 pe161_p + 0.185265 phe__L_c + 0.000223 pheme_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.000223 sheme_c + 0.004338 so4_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 5.5e-05 udcpdp_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.773903 ppi_c
BIOMASS_Ec_iML1515_WT_75p37M,0.0,9544.684810176015,0.000223 10fthf_c + 0.000223 2dmmql8_c + 2.5e-05 2fe2s_c + 0.000248 4fe4s_c + 0.000223 5mthf_c + 0.000279 accoa_c + 0.000223 adocbl_c + 0.499149 ala__L_c + 0.000223 amet_c + 0.28742 arg__L_c + 0.234232 asn__L_c + 0.234232 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.004952 ca2_c + 0.000223 chor_c + 0.004952 cl_c + 0.002944 clpn160_p + 0.00229 clpn161_p + 0.00118 clpn181_p + 0.000168 coa_c + 2.4e-05 cobalt2_c + 0.008151 colipa_e + 0.129799 ctp_c + 0.000674 cu2_c + 0.088988 cys__L_c + 0.024805 datp_c + 0.025612 dctp_c + 0.025612 dgtp_c + 0.024805 dttp_c + 0.000223 enter_c + 0.000223 fad_c + 0.006388 fe2_c + 0.007428 fe3_c + 0.255712 gln__L_c + 0.255712 glu__L_c + 0.595297 gly_c + 0.154187 glycogen_c + 0.000223 gthrd_c + 0.209121 gtp_c + 70.028756 h2o_c + 0.000223 hemeO_c + 0.092056 his__L_c + 0.282306 ile__L_c + 0.18569 k_c + 0.437778 leu__L_c + 3e-06 lipopb_c + 0.333448 lys__L_c + 3.1e-05 malcoa_c + 0.149336 met__L_c + 0.008253 mg2_c + 0.000223 mlthf_c + 0.000658 mn2_c + 7e-06 mobd_c + 7e-06 mococdp_c + 7e-06 mocogdp_c + 0.000223 mql8_c + 0.001345 murein3p3p_p + 0.000605 murein3px4p_p + 0.005381 murein4p4p_p + 0.005448 murein4px4p_p + 0.000673 murein4px4px4p_p + 0.001787 nad_c + 4.5e-05 nadh_c + 0.000112 nadp_c + 0.000335 nadph_c + 0.012379 nh4_c + 0.000307 ni2_c + 0.044164 pe160_p + 0.03435 pe161_p + 0.017704 pe181_p + 0.010599 pg160_p + 0.008244 pg161_p + 0.004249 pg181_p + 0.180021 phe__L_c + 0.000223 pheme_c + 0.214798 pro__L_c + 0.03327 ptrc_c + 0.000223 pydx5p_c + 0.000223 q8h2_c + 0.000223 ribflv_c + 0.209684 ser__L_c + 0.000223 sheme_c + 0.004126 so4_c + 0.006744 spmd_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.246506 thr__L_c + 0.055234 trp__L_c + 0.133993 tyr__L_c + 5.5e-05 udcpdp_c + 0.140101 utp_c + 0.411184 val__L_c + 0.000324 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.749831 ppi_c
GTHOr_reverse,0.0,187.96475959830985,2.0 gthrd_c + nadp_c --> gthox_c + h_c + nadph_c
SHK3Dr_reverse,0.0,26.508031190976162,nadp_c + skm_c --> 3dhsk_c + h_c + nadph_c
MAN6PI_reverse,0.0,-9.7074873987141,f6p_c --> man6p_c
EX_pi_e_reverse,0.5947823186132766,-2.0, --> pi_e
EX_h_e_reverse,0.0,2.0, --> h_e
TMDPP_reverse,0.0,152.35509769874324,2dr1p_c + thym_c --> pi_c + thymd_c
HCO3E_reverse,0.0,63.335413779648405,h_c + hco3_c --> co2_c + h2o_c
IMPC_reverse,0.3345287515129585,-19.171449371906988,fprica_c --> h2o_c + imp_c
ECOAH4_reverse,0.0,66.10231989750788,dc2coa_c + h2o_c --> 3hdcoa_c
NDPK5_reverse,0.0,-26.875369585010276,adp_c + dgtp_c --> atp_c + dgdp_c
DHORTS_reverse,0.2039703434207317,-36.20506854646601,cbasp_c + h_c --> dhor__S_c + h2o_c
ICDHyr_reverse,0.0,36.574476483915845,akg_c + co2_c + nadph_c --> icit_c + nadp_c
ACALD_reverse,0.0,-3.2767680624988587,accoa_c + h_c + nadh_c --> acald_c + coa_c + nad_c
ALAR_reverse,0.0,24.733159335126075,ala__D_c --> ala__L_c
ALATA_L_reverse,0.6196932207557425,-22.086174467198767,glu__L_c + pyr_c --> akg_c + ala__L_c
PPM_reverse,0.0,9.602794027180526,r5p_c --> r1p_c
ASPTA_reverse,1.805314659487303,-14.419618432030006,glu__L_c + oaa_c --> akg_c + asp__L_c
A5PISO_reverse,0.0,99.08563921633471,ara5p_c --> ru5p__D_c
IPPMIb_reverse,0.2778003379485351,-8.331812829120679,3c3hmp_c --> 2ippm_c + h2o_c
PSCVT_reverse,0.0,26.536274396258783,3psme_c + pi_c --> pep_c + skm5p_c
EX_fe3_e_reverse,0.0,-2.0, --> fe3_e
EX_mn2_e_reverse,0.00042607508367334927,-2.0, --> mn2_e
ECOAH6_reverse,0.0,65.46488432160378,h2o_c + td2coa_c --> 3htdcoa_c
ENO_reverse,0.0,43.770251385038954,h2o_c + pep_c --> 2pg_c
FBA_reverse,0.0,71.6854996991185,dhap_c + g3p_c --> fdp_c
PGI_reverse,0.0,16.485153302729397,f6p_c --> g6p_c
PGK_reverse,11.947000482698504,-4.932350478273456,13dpg_c + adp_c --> 3pg_c + atp_c
RPE_reverse,0.0,7.110423533661488,xu5p__D_c --> ru5p__D_c
TALA_reverse,0.0,40.0066849153831,e4p_c + f6p_c --> g3p_c + s7p_c
TKT1_reverse,0.0,46.792696052859164,g3p_c + s7p_c --> r5p_c + xu5p__D_c
ALCD2x_reverse,0.0,-19.67356540419361,acald_c + h_c + nadh_c --> etoh_c + nad_c
RMI_reverse,0.0,231.0826887509127,rml_c --> rmn_c
NDPK6_reverse,0.0,79.3468285465966,adp_c + dutp_c --> atp_c + dudp_c
NDPK8_reverse,0.0,-19.639501672827237,adp_c + datp_c --> atp_c + dadp_c
PYNP2r_reverse,0.0,248.01477924106126,r1p_c + ura_c --> pi_c + uri_c
DURIPP_reverse,0.0,13.144588385063884,2dr1p_c + ura_c --> duri_c + pi_c
TRPAS2_reverse,0.03504976263566453,-128.45515721215213,indole_c + nh4_c + pyr_c --> h2o_c + trp__L_c
EX_co2_e_reverse,0.0,2.0, --> co2_e
ILETA_reverse,0.1791420665478068,-102.44445949013408,3mop_c + glu__L_c --> akg_c + ile__L_c
VALTA_reverse,0.0,-22.707719588169013,3mob_c + glu__L_c --> akg_c + val__L_c
ORPT_reverse,0.20397034342073167,-30.303371532002757,orot_c + prpp_c --> orot5p_c + ppi_c
PTAr_reverse,0.35897966521483804,-3.849148277233354,actp_c + coa_c --> accoa_c + pi_c
ACKr_reverse,0.0,9.985925217396911,actp_c + adp_c --> ac_c + atp_c
AIRC3_reverse,0.27611268598901384,-34.773090856484146,5caiz_c --> 5aizc_c
ADSL2r_reverse,0.0,223.47271005323415,aicar_c + fum_c --> 25aics_c
EX_fe2_e_reverse,0.009903316814584171,-2.0, --> fe2_e
PUNP5_reverse,0.0,258.9555418571731,hxan_c + r1p_c --> ins_c + pi_c
PUNP6_reverse,0.0,-179.38501172035126,2dr1p_c + hxan_c --> din_c + pi_c
PUNP7_reverse,0.0,130.31029744656303,r1p_c + xan_c --> pi_c + xtsn_c
EX_glc__D_e_reverse,10.0,-21.712885986203588, --> glc__D_e
PUNP1_reverse,0.0,46720.908590358966,ade_c + r1p_c --> adn_c + pi_c
PUNP2_reverse,0.0,-119.64912972752984,2dr1p_c + ade_c --> dad_2_c + pi_c
PUNP3_reverse,0.0,46.17073278228918,gua_c + r1p_c --> gsn_c + pi_c
LYSAM_reverse,0.0,50.06609616242591,36dahx_c --> lys__L_c
IPPMIa_reverse,0.2778003379485351,-9.32263894752623,2ippm_c + h2o_c --> 3c2hmp_c
MDH_reverse,0.0,62.18680764161132,h_c + nadh_c + oaa_c --> mal__L_c + nad_c
FUM_reverse,0.0,603.8162616740162,mal__L_c --> fum_c + h2o_c
OHPBAT_reverse,0.0,-44.84399914707143,akg_c + phthr_c --> glu__L_c + ohpb_c
AGPR_reverse,0.18238726649769513,-6.486876270177163,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c
G1SAT_reverse,0.0,6066.856321018735,5aop_c --> glu1sa_c
GUI1_reverse,0.0,31.93755499992494,fruur_c --> glcur_c
PGAMT_reverse,0.058261913901776305,-37.60107765144966,gam6p_c --> gam1p_c
GLUR_reverse,0.01713426110725764,-6.421824375942222,glu__L_c --> glu__D_c
UAG2E_reverse,0.0,47.91738296022428,uacmam_c --> uacgam_c
EX_zn2_e_reverse,0.00021026281263764415,-2.0, --> zn2_e
HACD5_reverse,0.0,72.4518233688238,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c
GHMT2r_reverse,0.0,198.33992658635222,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c
ADK4_reverse,0.0,-11.219955085337233,adp_c + idp_c --> amp_c + itp_c
KARA1_reverse,0.5391403656819334,-228.0621408575072,alac__S_c + h_c + nadph_c --> 23dhmb_c + nadp_c
KARA2_reverse,0.0,455.3296313758687,23dhmp_c + nadp_c --> 2ahbut_c + h_c + nadph_c
ICHORS_copy2_reverse,0.0,-96.37281143578522,ichor_c --> chor_c
DHBD_reverse,0.0,-73.8766457104224,23dhb_c + h_c + nadh_c --> 23ddhb_c + nad_c
RBP4E_reverse,0.0,20.768330891150203,xu5p__D_c --> ru5p__L_c
HACD6_reverse,0.0,83.55733163865618,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c
ECOAH1_reverse,0.0,55.444014706336276,b2coa_c + h2o_c --> 3hbcoa_c
ECOAH2_reverse,0.0,54.611173518880406,h2o_c + hx2coa_c --> 3hhcoa_c
ECOAH3_reverse,0.0,60.986971927037686,h2o_c + oc2coa_c --> 3hocoa_c
UGLT_reverse,0.0,-27.641174476045954,g1p_c + udpgal_c --> gal1p_c + udpg_c
XYLI2_reverse,0.0,67.47392930437672,fru_c --> glc__D_c
PMANM_reverse,0.0,74.7361248833432,man6p_c --> man1p_c
UDPG4E_reverse,0.0,-15.487240782195045,udpgal_c --> udpg_c
XYLI1_reverse,0.0,357.8230431376946,xylu__D_c --> xyl__D_c
LCARS_reverse,0.0,113.41989128011727,12ppd__S_c + nad_c --> h_c + lald__L_c + nadh_c
ALCD19_reverse,0.0,57.91471049666377,glyc_c + nad_c --> glyald_c + h_c + nadh_c
RMPA_reverse,0.0,230.71387542314196,dhap_c + lald__L_c --> rml1p_c
